"ref.date","friendly.name","price.adjusted","daily.return"
2016-07-20,"LuKB",336.190125,-0.00122461600419796
2016-07-21,"LuKB",334.954132,-0.00368324509799118
2016-07-22,"LuKB",335.366119,0.00122922454233227
2016-07-25,"LuKB",341.752075,0.0188627196853614
2016-07-26,"LuKB",341.958069,0.000602577007349665
2016-07-27,"LuKB",337.838104,-0.0121213257969499
2016-07-28,"LuKB",339.692078,0.00547275583177186
2016-07-29,"LuKB",341.958069,0.00664856996517811
2016-08-02,"LuKB",339.692078,-0.00664856996517808
2016-08-03,"LuKB",338.044128,-0.00486311114331371
2016-08-04,"LuKB",341.958069,0.0115116811084918
2016-08-05,"LuKB",345.254059,0.00959242463552915
2016-08-08,"LuKB",341.958069,-0.00959242463552929
2016-08-09,"LuKB",345.666077,0.010785089394802
2016-08-10,"LuKB",343.194092,-0.00717706066418724
2016-08-11,"LuKB",346.078064,0.00836821509338603
2016-08-12,"LuKB",349.373993,0.00947859350859794
2016-08-15,"LuKB",342.57608,-0.0196491971937888
2016-08-16,"LuKB",339.486115,-0.00906071663919896
2016-08-17,"LuKB",338.662109,-0.00243016607982192
2016-08-18,"LuKB",339.692078,0.00303667261503287
2016-08-19,"LuKB",335.572144,-0.0122025867452513
2016-08-22,"LuKB",333.924133,-0.00492314710398514
2016-08-23,"LuKB",334.542114,0.00184895252027231
2016-08-24,"LuKB",333.100128,-0.00431964352011716
2016-08-25,"LuKB",334.542114,0.00431964352011719
2016-08-26,"LuKB",335.366119,0.00246005460143107
2016-08-29,"LuKB",336.190125,0.00245402055565877
2016-08-30,"LuKB",334.954132,-0.00368324509799118
2016-08-31,"LuKB",333.100128,-0.00555047357921586
2016-09-01,"LuKB",334.130096,0.00308729665125693
2016-09-02,"LuKB",334.542114,0.00123234686886007
2016-09-05,"LuKB",332.482147,-0.00617660756737261
2016-09-06,"LuKB",331.452118,-0.00310280665022089
2016-09-07,"LuKB",334.542114,0.00927941421759345
2016-09-08,"LuKB",336.190125,0.00491407515709006
2016-09-09,"LuKB",335.160156,-0.00306835295144051
2016-09-12,"LuKB",332.68811,-0.00740305071051175
2016-09-13,"LuKB",333.306122,0.00185590849798784
2016-09-14,"LuKB",333.718109,0.00123529860908385
2016-09-15,"LuKB",333.512115,-0.000617460058418273
2016-09-16,"LuKB",333.100128,-0.00123606206390821
2016-09-19,"LuKB",332.894135,-0.000618602946040426
2016-09-20,"LuKB",332.894135,0
2016-09-21,"LuKB",333.100128,0.000618602946040478
2016-09-22,"LuKB",332.894135,-0.000618602946040426
2016-09-23,"LuKB",332.68811,-0.00061908203870479
2016-09-26,"LuKB",329.598145,-0.00933127449830456
2016-09-27,"LuKB",330.628174,0.00312023258098547
2016-09-28,"LuKB",330.42218,-0.000623232422223776
2016-09-29,"LuKB",326.508209,-0.011916079324238
2016-09-30,"LuKB",329.39212,0.00879380435443647
2016-10-03,"LuKB",333.718109,0.0130477564164161
2016-10-04,"LuKB",333.306122,-0.00123529860908375
2016-10-05,"LuKB",331.040131,-0.00682174326206532
2016-10-06,"LuKB",329.39212,-0.00499071454526696
2016-10-07,"LuKB",327.12616,-0.00690298828534617
2016-10-10,"LuKB",326.714203,-0.00126011509176866
2016-10-11,"LuKB",329.598145,0.00878837818815456
2016-10-12,"LuKB",326.302185,-0.0100502701168876
2016-10-13,"LuKB",323.418182,-0.00887773290831805
2016-10-14,"LuKB",327.744171,0.0132871706283379
2016-10-17,"LuKB",323.624176,-0.012650445676988
2016-10-18,"LuKB",325.478119,0.00571234474317674
2016-10-19,"LuKB",325.066162,-0.00126649965912349
2016-10-20,"LuKB",323.006195,-0.00635723439040175
2016-10-21,"LuKB",323.418182,0.00127466435499841
2016-10-24,"LuKB",326.508209,0.00950892385972936
2016-10-25,"LuKB",322.800201,-0.0114215317478425
2016-10-26,"LuKB",321.152191,-0.00511843303449647
2016-10-27,"LuKB",318.88623,-0.00708073263409116
2016-10-28,"LuKB",318.062225,-0.00258735366485757
2016-10-31,"LuKB",316.826202,-0.00389367488527614
2016-11-01,"LuKB",315.178223,-0.00521509872352679
2016-11-02,"LuKB",314.766235,-0.00130801391617039
2016-11-03,"LuKB",319.710236,0.0155848208559063
2016-11-04,"LuKB",319.710236,0
2016-11-07,"LuKB",319.710236,0
2016-11-08,"LuKB",323.006195,0.0102564295356268
2016-11-09,"LuKB",320.946198,-0.00639800099961694
2016-11-10,"LuKB",327.538147,0.0203310260757447
2016-11-11,"LuKB",330.834106,0.0100125317254592
2016-11-14,"LuKB",330.834106,0
2016-11-15,"LuKB",331.452118,0.00186629936419066
2016-11-16,"LuKB",332.070099,0.00186272942443832
2016-11-17,"LuKB",332.070099,0
2016-11-18,"LuKB",331.246155,-0.00248431850961623
2016-11-21,"LuKB",329.598145,-0.00498759970039549
2016-11-22,"LuKB",333.306122,0.0111871829962926
2016-11-23,"LuKB",330.834106,-0.00744429357490971
2016-11-24,"LuKB",331.040131,0.000622550312844385
2016-11-25,"LuKB",332.070099,0.00310647847578451
2016-11-28,"LuKB",332.070099,0
2016-11-29,"LuKB",332.276123,0.000620230836819522
2016-11-30,"LuKB",327.12616,-0.0156204121432174
2016-12-01,"LuKB",332.070099,0.0150001813063978
2016-12-02,"LuKB",331.658142,-0.00124134254790525
2016-12-05,"LuKB",330.010132,-0.00498138862810449
2016-12-06,"LuKB",332.482147,0.0074628084017924
2016-12-07,"LuKB",332.482147,0
2016-12-08,"LuKB",329.39212,-0.00933727024683401
2016-12-09,"LuKB",327.950195,-0.0043871428320553
2016-12-12,"LuKB",327.12616,-0.0025158454532909
2016-12-13,"LuKB",332.276123,0.0156204121432173
2016-12-14,"LuKB",332.482147,0.000619846388962919
2016-12-15,"LuKB",329.804138,-0.00808720837632651
2016-12-16,"LuKB",332.070099,0.00684713115054388
2016-12-19,"LuKB",331.040131,-0.0031064784757845
2016-12-20,"LuKB",332.070099,0.00310647847578451
2016-12-21,"LuKB",331.246155,-0.00248431850961623
2016-12-22,"LuKB",332.482147,0.00372439573539886
2016-12-23,"LuKB",332.070099,-0.00124007722578254
2016-12-27,"LuKB",332.276123,0.000620230836819522
2016-12-28,"LuKB",330.216156,-0.00621886082076277
2016-12-29,"LuKB",333.306122,0.00931389477022396
2016-12-30,"LuKB",330.42218,-0.00869018283753068
2017-01-03,"LuKB",333.718109,0.00992548144661436
2017-01-04,"LuKB",333.306122,-0.00123529860908375
2017-01-05,"LuKB",332.276123,-0.00309503394946113
2017-01-06,"LuKB",337.838104,0.0166004794535277
2017-01-09,"LuKB",333.718109,-0.0122701468949828
2017-01-10,"LuKB",336.602081,0.00860481255907857
2017-01-11,"LuKB",337.632111,0.00305540956998126
2017-01-12,"LuKB",336.190125,-0.0042800255741792
2017-01-13,"LuKB",335.778137,-0.00122621282855181
2017-01-16,"LuKB",335.366119,-0.00122780772710706
2017-01-17,"LuKB",331.452118,-0.0117394688190246
2017-01-18,"LuKB",331.246155,-0.000621589085178004
2017-01-19,"LuKB",333.100128,0.00558135978265445
2017-01-20,"LuKB",335.160156,0.00616536572576658
2017-01-23,"LuKB",332.68811,-0.00740305071051175
2017-01-24,"LuKB",335.366119,0.00801738310629341
2017-01-25,"LuKB",335.9841,0.00184100982484201
2017-01-26,"LuKB",334.336121,-0.00491700016983184
2017-01-27,"LuKB",337.838104,0.0104199612407507
2017-01-30,"LuKB",335.160156,-0.00795830329154279
2017-01-31,"LuKB",337.426147,0.0067381674691659
2017-02-01,"LuKB",339.898102,0.00729921002770604
2017-02-02,"LuKB",341.134064,0.00362967688940872
2017-02-03,"LuKB",341.340118,0.00060384410632866
2017-02-06,"LuKB",341.958069,0.0018087305958833
2017-02-07,"LuKB",343.812073,0.00540708439608986
2017-02-08,"LuKB",343.194092,-0.0017990556654752
2017-02-09,"LuKB",344.842041,0.00479030699771368
2017-02-10,"LuKB",344.842041,0
2017-02-13,"LuKB",340.104095,-0.0138347274941725
2017-02-14,"LuKB",341.546082,0.00423087736101962
2017-02-15,"LuKB",343.60611,0.00601336237901941
2017-02-16,"LuKB",344.636078,0.0029930416555533
2017-02-17,"LuKB",340.722107,-0.0114218043533471
2017-02-20,"LuKB",342.988037,0.00662835944747455
2017-02-21,"LuKB",341.546082,-0.00421295912870033
2017-02-22,"LuKB",341.134064,-0.00120706029738751
2017-02-23,"LuKB",342.988037,0.00542001942608784
2017-02-24,"LuKB",344.430084,0.004195551648312
2017-02-27,"LuKB",342.988037,-0.00419555164831195
2017-02-28,"LuKB",344.636078,0.00479344490587261
2017-03-01,"LuKB",345.460052,0.00238799887650991
2017-03-02,"LuKB",347.726044,0.00653792707218512
2017-03-03,"LuKB",345.666077,-0.00594172618364173
2017-03-06,"LuKB",348.550018,0.00830852989731592
2017-03-07,"LuKB",350.198059,0.00471713371435009
2017-03-08,"LuKB",351.846008,0.00469472531499388
2017-03-09,"LuKB",349.992004,-0.00528329409606313
2017-03-10,"LuKB",350.198059,0.000588568781069234
2017-03-13,"LuKB",349.580048,-0.00176630607471828
2017-03-14,"LuKB",347.314056,-0.00650314006928295
2017-03-15,"LuKB",346.490051,-0.00237532577025085
2017-03-16,"LuKB",347.314056,0.00237532577025082
2017-03-17,"LuKB",346.490051,-0.00237532577025085
2017-03-20,"LuKB",352.670044,0.0176787948888028
2017-03-21,"LuKB",350.198059,-0.00703402297455081
2017-03-22,"LuKB",351.434052,0.00352319758216824
2017-03-23,"LuKB",346.284119,-0.0147624835963484
2017-03-24,"LuKB",348.962036,0.00770354564079967
2017-03-27,"LuKB",346.902069,-0.0059206187031486
2017-03-28,"LuKB",346.902069,0
2017-03-29,"LuKB",347.726044,0.00237242164850488
2017-03-30,"LuKB",348.756012,0.00295763183541679
2017-03-31,"LuKB",349.373993,0.00177038991873853
2017-04-03,"LuKB",351.022034,0.00470603480897078
2017-04-04,"LuKB",351.022034,0
2017-04-05,"LuKB",353.494049,0.00701765425852556
2017-04-06,"LuKB",351.640045,-0.00525859772814394
2017-04-07,"LuKB",351.640045,0
2017-04-10,"LuKB",353.494049,0.00525859772814391
2017-04-11,"LuKB",353.494049,0
2017-04-12,"LuKB",353.494049,0
2017-04-13,"LuKB",354.112,0.00174659659274174
2017-04-18,"LuKB",354.747009,0.00179163743932317
2017-04-19,"LuKB",356.863647,0.00594888293009185
2017-04-20,"LuKB",354.323669,-0.00714295303744424
2017-04-21,"LuKB",359.826904,0.0154122789882462
2017-04-24,"LuKB",364.060181,0.0116960927925636
2017-04-25,"LuKB",362.155212,-0.00524630402406025
2017-04-26,"LuKB",364.060181,0.00524630402406015
2017-04-27,"LuKB",362.155212,-0.00524630402406025
2017-04-28,"LuKB",364.060181,0.00524630402406015
2017-05-02,"LuKB",368.716736,0.0127095097390398
2017-05-03,"LuKB",364.483521,-0.0115473555772928
2017-05-04,"LuKB",368.081757,0.00982373870446992
2017-05-05,"LuKB",366.600098,-0.00403347652774226
2017-05-08,"LuKB",369.140076,0.00690457903617053
2017-05-09,"LuKB",368.505096,-0.00172164119266453
2017-05-10,"LuKB",367.446777,-0.00287605689538964
2017-05-11,"LuKB",369.140076,0.00459769808805405
2017-05-12,"LuKB",372.315002,0.00856409376441045
2017-05-15,"LuKB",370.833405,-0.00398735689678703
2017-05-16,"LuKB",372.103363,0.00341875457408096
2017-05-17,"LuKB",367.870087,-0.0114418218201684
2017-05-18,"LuKB",363.848511,-0.0109922489456317
2017-05-19,"LuKB",364.060181,0.000581583949450399
2017-05-22,"LuKB",366.388489,0.00637502943332569
2017-05-23,"LuKB",368.081757,0.00461086343289152
2017-05-24,"LuKB",367.446777,-0.00172659557962595
2017-05-26,"LuKB",363.213531,-0.0115875826858797
2017-05-29,"LuKB",363.213531,0
2017-05-30,"LuKB",365.330139,0.00581053419934998
2017-05-31,"LuKB",367.023468,0.00462435632574396
2017-06-01,"LuKB",366.388489,-0.00173157569247994
2017-06-02,"LuKB",365.54184,-0.00231346985927537
2017-06-06,"LuKB",363.425171,-0.00580732712670594
2017-06-07,"LuKB",368.928436,0.0150292660164863
2017-06-08,"LuKB",368.293427,-0.00172270842446318
2017-06-09,"LuKB",368.928436,0.00172270842446322
2017-06-12,"LuKB",365.1185,-0.0103807264253715
2017-06-13,"LuKB",365.1185,0
2017-06-14,"LuKB",365.330139,0.000579476761602214
2017-06-15,"LuKB",363.848511,-0.00406383274951196
2017-06-16,"LuKB",369.351715,0.0150117448172621
2017-06-19,"LuKB",367.023468,-0.00632355574200617
2017-06-20,"LuKB",367.870087,0.00230405987037577
2017-06-21,"LuKB",366.176819,-0.004613522622423
2017-06-22,"LuKB",364.90686,-0.00347418582535033
2017-06-23,"LuKB",365.965118,0.0028958799116977
2017-06-26,"LuKB",365.330139,-0.00173658766004408
2017-06-27,"LuKB",365.965118,0.00173658766004415
2017-06-28,"LuKB",367.023468,0.00288776866569998
2017-06-29,"LuKB",365.54184,-0.00404504555175524
2017-06-30,"LuKB",368.505096,0.00807379460793046
2017-07-03,"LuKB",366.388489,-0.00576032474865507
2017-07-04,"LuKB",367.658417,0.00346007661526297
2017-07-05,"LuKB",367.446777,-0.000575808761997475
2017-07-06,"LuKB",367.446777,0
2017-07-07,"LuKB",366.811798,-0.00172957914258468
2017-07-10,"LuKB",370.198425,0.00919024114086494
2017-07-11,"LuKB",367.235107,-0.00803688419857271
2017-07-12,"LuKB",371.256744,0.0108915941337576
2017-07-13,"LuKB",365.965118,-0.0143558327599507
2017-07-14,"LuKB",367.446777,0.00404046082648554
2017-07-17,"LuKB",367.235107,-0.000576222200292467
2017-07-18,"LuKB",369.563416,0.00632009070971337
2017-07-19,"LuKB",368.293427,-0.00344237575664445
2017-07-20,"LuKB",367.870087,-0.00115012504318637
2017-07-21,"LuKB",366.600098,-0.00345824865770646
2017-07-24,"LuKB",367.658417,0.00288268971011379
2017-07-25,"LuKB",366.811798,-0.00230538790458215
2017-07-26,"LuKB",366.811798,0
2017-07-27,"LuKB",367.235107,0.00115335694229236
2017-07-28,"LuKB",368.293427,0.00287771495306901
2017-07-31,"LuKB",368.293427,0
2017-08-02,"LuKB",368.293427,0
2017-08-03,"LuKB",369.775085,0.00401496599912964
2017-08-04,"LuKB",369.775085,0
2017-08-07,"LuKB",367.870087,-0.00516509104231601
2017-08-08,"LuKB",368.293427,0.00115012504318636
2017-08-09,"LuKB",366.600098,-0.00460837370089278
2017-08-10,"LuKB",367.658417,0.00288268971011379
2017-08-11,"LuKB",365.965118,-0.00461626958848293
2017-08-14,"LuKB",366.388489,0.00115619297322008
2017-08-15,"LuKB",366.388489,0
2017-08-16,"LuKB",367.235107,0.00230804565297291
2017-08-17,"LuKB",367.235107,0
2017-08-18,"LuKB",367.023468,-0.00057646996049316
2017-08-21,"LuKB",366.600098,-0.00115418878733071
2017-08-22,"LuKB",370.833405,0.0114813159037938
2017-08-23,"LuKB",370.833405,0
2017-08-24,"LuKB",370.833405,0
2017-08-25,"LuKB",371.045044,0.000570549005774309
2017-08-28,"LuKB",372.103363,0.00284820556830657
2017-08-29,"LuKB",373.796661,0.00454028919252205
2017-08-30,"LuKB",371.891724,-0.005109215007777
2017-08-31,"LuKB",372.738342,0.00227393011231091
2017-09-01,"LuKB",380.146545,0.0196801456136236
2017-09-04,"LuKB",377.394897,-0.00726471173505952
2017-09-05,"LuKB",378.029907,0.00168120015706495
2017-09-06,"LuKB",378.241608,0.000559854500217545
2017-09-07,"LuKB",375.06662,-0.00842950251241817
2017-09-08,"LuKB",374.85495,-0.00056451238126455
2017-09-11,"LuKB",376.971588,0.00563067006882711
2017-09-12,"LuKB",378.241608,0.00336334482485567
2017-09-13,"LuKB",380.146545,0.00502365707777686
2017-09-14,"LuKB",380.993225,0.00222476970091125
2017-09-15,"LuKB",378.453247,-0.00668904936487305
2017-09-18,"LuKB",379.299927,0.00223471278354772
2017-09-19,"LuKB",379.934906,0.00167268181187041
2017-09-20,"LuKB",382.474854,0.00666297188216328
2017-09-21,"LuKB",381.839874,-0.00166156721263135
2017-09-22,"LuKB",384.803101,0.00773043477444605
2017-09-25,"LuKB",386.07309,0.00329492638065818
2017-09-26,"LuKB",384.591492,-0.00384499264642311
2017-09-27,"LuKB",382.686493,-0.00496561338025441
2017-09-28,"LuKB",384.591492,0.00496561338025431
2017-09-29,"LuKB",385.014801,0.00110006647954685
2017-10-02,"LuKB",386.07309,0.0027449261668764
2017-10-03,"LuKB",385.86142,-0.000548414412266926
2017-10-04,"LuKB",385.43808,-0.00109773192517539
2017-10-05,"LuKB",385.86142,0.00109773192517544
2017-10-06,"LuKB",384.379791,-0.00384718658593369
2017-10-09,"LuKB",384.379791,0
2017-10-10,"LuKB",382.263184,-0.00552176814228126
2017-10-11,"LuKB",384.803101,0.00662244275982361
2017-10-12,"LuKB",385.86142,0.00274651196839127
2017-10-13,"LuKB",383.533142,-0.00605225256847585
2017-10-16,"LuKB",383.109833,-0.00110431858589578
2017-10-17,"LuKB",383.109833,0
2017-10-18,"LuKB",381.628235,-0.00387479037783584
2017-10-19,"LuKB",381.204865,-0.00110999389897759
2017-10-20,"LuKB",377.606598,-0.0094840263924603
2017-10-23,"LuKB",379.299927,0.0044743485994058
2017-10-24,"LuKB",379.299927,0
2017-10-25,"LuKB",383.109833,0.00999446206986794
2017-10-26,"LuKB",384.803101,0.00441005918598039
2017-10-27,"LuKB",383.533142,-0.00330574060008463
2017-10-30,"LuKB",383.109833,-0.00110431858589578
2017-10-31,"LuKB",380.358215,-0.00720823856717131
2017-11-01,"LuKB",383.321503,0.00776059073608532
2017-11-02,"LuKB",386.708099,0.0087960718042569
2017-11-03,"LuKB",389.248047,0.00654665108240104
2017-11-06,"LuKB",386.919769,-0.00599943706895271
2017-11-07,"LuKB",382.898163,-0.0104482954170712
2017-11-08,"LuKB",383.321503,0.0011050095993659
2017-11-09,"LuKB",377.606598,-0.0150211628381876
2017-11-10,"LuKB",379.723267,0.0055898350489468
2017-11-13,"LuKB",378.029907,-0.00446943114712153
2017-11-14,"LuKB",376.124939,-0.00505193876739005
2017-11-15,"LuKB",379.088226,0.00784759150151809
2017-11-16,"LuKB",380.993225,0.00501262854477781
2017-11-17,"LuKB",380.146545,-0.00222476970091117
2017-11-20,"LuKB",380.569885,0.00111300355035568
2017-11-21,"LuKB",382.051483,0.00388554511110987
2017-11-22,"LuKB",382.898163,0.00221368909753631
2017-11-23,"LuKB",385.43808,0.00661149665964829
2017-11-24,"LuKB",388.613068,0.00820360725348845
2017-11-27,"LuKB",391.576324,0.00759628438829683
2017-11-28,"LuKB",387.978088,-0.00923158537414981
2017-11-29,"LuKB",386.07309,-0.00492215993019315
2017-11-30,"LuKB",385.86142,-0.000548414412266926
2017-12-01,"LuKB",390.094696,0.0109112304471829
2017-12-04,"LuKB",389.671356,-0.00108581295763512
2017-12-05,"LuKB",386.919769,-0.00708635065730023
2017-12-06,"LuKB",388.613068,0.00436680849606562
2017-12-07,"LuKB",389.036407,0.00108876571110443
2017-12-08,"LuKB",391.999664,0.00758805214854043
2017-12-11,"LuKB",391.152985,-0.00216223320179254
2017-12-12,"LuKB",390.094696,-0.00270922953898252
2017-12-13,"LuKB",394.539612,0.0113300259850422
2017-12-14,"LuKB",395.597961,0.00267889964761127
2017-12-15,"LuKB",395.386261,-0.000535282497846858
2017-12-18,"LuKB",399.407867,0.0101199547920294
2017-12-19,"LuKB",399.619537,0.000529819137345658
2017-12-20,"LuKB",398.137878,-0.00371456454255385
2017-12-21,"LuKB",399.831207,0.00424410312022076
2017-12-22,"LuKB",394.539612,-0.0133229296568064
2017-12-27,"LuKB",396.656281,0.00535056885025507
2017-12-28,"LuKB",394.962952,-0.00427814664448448
2017-12-29,"LuKB",393.904633,-0.00268313632109137
2018-01-03,"LuKB",398.349548,0.0112210493689895
2018-01-04,"LuKB",403.006104,0.0116218270887884
2018-01-05,"LuKB",402.159454,-0.00210304651915397
2018-01-08,"LuKB",402.159454,0
2018-01-09,"LuKB",405.122772,0.00734150019460052
2018-01-10,"LuKB",408.08606,0.00728792162440745
2018-01-11,"LuKB",411.472656,0.0082644848007106
2018-01-12,"LuKB",416.552551,0.0122700581823911
2018-01-15,"LuKB",413.589264,-0.00713926110640745
2018-01-16,"LuKB",413.165985,-0.0010239524635502
2018-01-17,"LuKB",416.552551,0.00816321356995773
2018-01-18,"LuKB",417.3992,0.00203045149760873
2018-01-19,"LuKB",419.092499,0.00404857887992823
2018-01-22,"LuKB",419.515839,0.00100962515343083
2018-01-23,"LuKB",416.975861,-0.00607294921478608
2018-01-24,"LuKB",418.669189,0.0040527501903149
2018-01-25,"LuKB",422.902496,0.0100605635421273
2018-01-26,"LuKB",418.24585,-0.0110722290431128
2018-01-29,"LuKB",421.632507,0.0080646806223143
2018-01-30,"LuKB",420.785797,-0.00201018966729345
2018-01-31,"LuKB",419.092499,-0.00403225158299497
2018-02-01,"LuKB",418.24585,-0.00202223937202585
2018-02-02,"LuKB",420.362457,0.00504791444789333
2018-02-05,"LuKB",420.785797,0.00100657650712759
2018-02-06,"LuKB",416.975861,-0.00909557564435025
2018-02-07,"LuKB",424.172424,0.0171117001122952
2018-02-08,"LuKB",422.055817,-0.00500245988348185
2018-02-09,"LuKB",418.669189,-0.0080564900384984
2018-02-12,"LuKB",421.632507,0.00705301512132871
2018-02-13,"LuKB",422.055817,0.00100347491716963
2018-02-14,"LuKB",425.865753,0.00898658973954917
2018-02-15,"LuKB",436.025543,0.0235766636939313
2018-02-16,"LuKB",435.178894,-0.00194362937233709
2018-02-19,"LuKB",432.638916,-0.00585372925898818
2018-02-20,"LuKB",436.872223,0.00973728859450456
2018-02-21,"LuKB",436.025543,-0.00193992996317939
2018-02-22,"LuKB",437.718842,0.00387596452452847
2018-02-23,"LuKB",438.565521,0.00193243038271244
2018-02-26,"LuKB",439.41214,0.00192856675064641
2018-02-27,"LuKB",441.105469,0.00384621742983359
2018-02-28,"LuKB",441.952148,0.00191760819034334
2018-03-01,"LuKB",436.025543,-0.0135007872780642
2018-03-02,"LuKB",433.485596,-0.00584225804713336
2018-03-05,"LuKB",435.178894,0.00389862867479617
2018-03-06,"LuKB",436.025543,0.00194362937233714
2018-03-07,"LuKB",438.565521,0.00580839490724083
2018-03-08,"LuKB",437.718842,-0.00193243038271244
2018-03-09,"LuKB",444.492065,0.0153554122561368
2018-03-12,"LuKB",442.798767,-0.0038167869982995
2018-03-13,"LuKB",447.032043,0.00951486033035234
2018-03-14,"LuKB",445.338745,-0.00379505930735681
2018-03-15,"LuKB",447.878662,0.00568713467943774
2018-03-16,"LuKB",444.492065,-0.00759014870413385
2018-03-19,"LuKB",445.338745,0.00190301402469599
2018-03-20,"LuKB",442.798767,-0.00571980102299543
2018-03-21,"LuKB",438.565521,-0.00960619487512487
2018-03-22,"LuKB",434.332245,-0.00969943870498626
2018-03-23,"LuKB",431.792267,-0.00586517353135777
2018-03-26,"LuKB",434.332245,0.00586517353135768
2018-03-27,"LuKB",439.41214,0.0116280054556328
2018-03-28,"LuKB",436.025543,-0.00773696165788718
2018-03-29,"LuKB",436.872223,0.00193992996317931
2018-04-03,"LuKB",435.178894,-0.00388355933551653
2018-04-04,"LuKB",434.332245,-0.00194741442540836
2018-04-05,"LuKB",439.41214,0.0116280054556328
2018-04-06,"LuKB",443.645416,0.0095878426053968
2018-04-09,"LuKB",441.952148,-0.00382401698521972
2018-04-10,"LuKB",439.41214,-0.005763825620177
2018-04-11,"LuKB",440.25882,0.00192499309390548
2018-04-12,"LuKB",440.25882,0
2018-04-13,"LuKB",440.25882,0
2018-04-16,"LuKB",441.105469,0.00192122433592804
2018-04-17,"LuKB",447.878662,0.0152383463970782
2018-04-18,"LuKB",456.541687,0.0191576626149924
2018-04-19,"LuKB",456.541687,0
2018-04-20,"LuKB",459.140625,0.00567652109189386
2018-04-23,"LuKB",461.739563,0.00564447999658819
2018-04-24,"LuKB",466.071045,0.00933706390312405
2018-04-25,"LuKB",465.204773,-0.00186039889173497
2018-04-26,"LuKB",466.937347,0.00371740737393101
2018-04-27,"LuKB",460.873199,-0.0130721393064205
2018-04-30,"LuKB",463.472168,0.00562338697548108
2018-05-02,"LuKB",466.071045,0.00559174384874316
2018-05-03,"LuKB",470.402527,0.00925068900700632
2018-05-04,"LuKB",471.26886,0.00183999058775466
2018-05-07,"LuKB",473.867767,0.00549955101959777
2018-05-08,"LuKB",478.19931,0.00909930191111767
2018-05-09,"LuKB",479.065613,0.00180995504103762
2018-05-11,"LuKB",478.19931,-0.00180995504103754
2018-05-14,"LuKB",479.931854,0.00361651087752305
2018-05-15,"LuKB",478.19931,-0.00361651087752309
2018-05-16,"LuKB",473.001526,-0.0109289974098938
2018-05-17,"LuKB",470.402527,-0.00550984610857613
2018-05-18,"LuKB",472.135162,0.00367653616800187
2018-05-22,"LuKB",473.867767,0.00366300543935065
2018-05-23,"LuKB",473.001526,-0.00182969549877625
2018-05-24,"LuKB",468.669952,-0.00919982106711686
2018-05-25,"LuKB",469.536285,0.00184678637182773
2018-05-28,"LuKB",469.536285,0
2018-05-29,"LuKB",467.80365,-0.00369692340775277
2018-05-30,"LuKB",466.937347,-0.00185356853034439
2018-05-31,"LuKB",466.071045,-0.00185700848219609
2018-06-01,"LuKB",474.734039,0.0184166497405511
2018-06-04,"LuKB",473.867767,-0.00182641912619265
2018-06-05,"LuKB",467.80365,-0.0128796536018181
2018-06-06,"LuKB",467.80365,0
2018-06-07,"LuKB",469.536285,0.00369692340775276
2018-06-08,"LuKB",466.937347,-0.00555049193809716
2018-06-11,"LuKB",468.669952,0.00370370556626948
2018-06-12,"LuKB",468.669952,0
2018-06-13,"LuKB",469.536285,0.00184678637182773
2018-06-14,"LuKB",469.536285,0
2018-06-15,"LuKB",466.071045,-0.00740750042029326
2018-06-18,"LuKB",459.140625,-0.0149815438997123
2018-06-19,"LuKB",454.809113,-0.00947873663237584
2018-06-20,"LuKB",451.343903,-0.00764821576557544
2018-06-21,"LuKB",452.210236,0.00191761230032049
2018-06-22,"LuKB",458.274323,0.0133207677359625
2018-06-25,"LuKB",453.94281,-0.00949674238183974
2018-06-26,"LuKB",452.210236,-0.00382402535412282
2018-06-27,"LuKB",449.611267,-0.00576383727058403
2018-06-28,"LuKB",444.413483,-0.0116279612296529
2018-06-29,"LuKB",446.146057,0.00389098338308617
2018-07-02,"LuKB",446.146057,0
2018-07-03,"LuKB",447.01239,0.00193993187793659
2018-07-04,"LuKB",442.680847,-0.00973723760949642
2018-07-05,"LuKB",440.08194,-0.00588813789384973
2018-07-06,"LuKB",441.814545,0.00392927573392069
2018-07-09,"LuKB",447.878662,0.013632139399384
2018-07-10,"LuKB",457.408051,0.0210535311151461
2018-07-11,"LuKB",450.4776,-0.0152675298136738
2018-07-12,"LuKB",447.01239,-0.00772204093143081
2018-07-13,"LuKB",448.744995,0.00386847418671455
2018-07-16,"LuKB",445.279755,-0.00775203897511398
2018-07-17,"LuKB",447.878662,0.00581960441835804
2018-07-18,"LuKB",448.744995,0.0019324345567559
2018-07-19,"LuKB",450.4776,0.00385356674471641
2018-07-20,"LuKB",447.01239,-0.00772204093143081
2018-07-23,"LuKB",447.878662,0.00193603962995859
2018-07-24,"LuKB",444.413483,-0.00776695489098129
2018-07-25,"LuKB",446.146057,0.00389098338308617
2018-07-26,"LuKB",445.279755,-0.00194363291046295
2018-07-27,"LuKB",447.878662,0.00581960441835804
2018-07-30,"LuKB",447.878662,0
2018-07-31,"LuKB",445.279755,-0.00581960441835807
2018-08-02,"LuKB",444.413483,-0.00194735047262331
2018-08-03,"LuKB",442.680847,-0.00390632234847361
2018-08-06,"LuKB",437.483032,-0.0118111536951874
2018-08-07,"LuKB",437.483032,0
2018-08-08,"LuKB",439.215668,0.0039526424661115
2018-08-09,"LuKB",442.680847,0.00785851122907611
2018-08-10,"LuKB",440.08194,-0.00588813789384973
